y_true,y_pred_lgbm,y_pred_baseline
14305.0,0.0,16480.0
14070.0,0.0,16251.0
13972.0,0.0,16232.0
14005.0,0.0,16402.0
14332.0,0.0,17070.0
14883.0,0.0,17965.0
15577.0,0.0,18713.0
16061.0,0.0,19032.0
16179.0,0.0,18709.0
15803.0,0.0,18156.0
15168.0,0.0,17399.0
14450.0,0.0,16678.0
13922.0,0.0,16093.0
13599.0,0.0,15725.0
13507.0,0.0,15402.0
13730.0,0.0,15713.0
14623.0,0.0,16928.0
14816.0,0.0,17611.0
14635.0,0.0,17547.0
14690.0,0.0,17258.0
14592.0,0.0,17130.0
14434.0,0.0,16539.0
13845.0,0.0,15625.0
13226.0,0.0,14737.0
12694.0,0.0,14305.0
12489.0,0.0,14070.0
12324.0,0.0,13972.0
12367.0,0.0,14005.0
12477.0,0.0,14332.0
13023.0,0.0,14883.0
13730.0,0.0,15577.0
14482.0,0.0,16061.0
14899.0,0.0,16179.0
14674.0,0.0,15803.0
14510.0,0.0,15168.0
14342.0,0.0,14450.0
13865.0,0.0,13922.0
13470.0,0.0,13599.0
13410.0,0.0,13507.0
13542.0,0.0,13730.0
14289.0,0.0,14623.0
14565.0,0.0,14816.0
14654.0,0.0,14635.0
14656.0,0.0,14690.0
14560.0,0.0,14592.0
14094.0,0.0,14434.0
13548.0,0.0,13845.0
12968.0,0.0,13226.0
12708.0,0.0,12694.0
12665.0,0.0,12489.0
12830.0,0.0,12324.0
13157.0,0.0,12367.0
13768.0,0.0,12477.0
14314.0,0.0,13023.0
14809.0,0.0,13730.0
15382.0,0.0,14482.0
15994.0,0.0,14899.0
16405.0,0.0,14674.0
16643.0,0.0,14510.0
16466.0,0.0,14342.0
16295.0,0.0,13865.0
16167.0,0.0,13470.0
16156.0,0.0,13410.0
16424.0,0.0,13542.0
17326.0,0.0,14289.0
17595.0,0.0,14565.0
17480.0,0.0,14654.0
17250.0,0.0,14656.0
16937.0,0.0,14560.0
16257.0,0.0,14094.0
15499.0,0.0,13548.0
14789.0,0.0,12968.0
14444.0,0.0,12708.0
14259.0,0.0,12665.0
14255.0,0.0,12830.0
14466.0,0.0,13157.0
15156.0,0.0,13768.0
16162.0,0.0,14314.0
17181.0,0.0,14809.0
17404.0,0.0,15382.0
17759.0,0.0,15994.0
17680.0,0.0,16405.0
17451.0,0.0,16643.0
17000.0,0.0,16466.0
16569.0,0.0,16295.0
16179.0,0.0,16167.0
15705.0,0.0,16156.0
15908.0,0.0,16424.0
17050.0,0.0,17326.0
17875.0,0.0,17595.0
17783.0,0.0,17480.0
17710.0,0.0,17250.0
17277.0,0.0,16937.0
16336.0,0.0,16257.0
15405.0,0.0,15499.0
14682.0,0.0,14789.0
14268.0,0.0,14444.0
14108.0,0.0,14259.0
14074.0,0.0,14255.0
14191.0,0.0,14466.0
14691.0,0.0,15156.0
15697.0,0.0,16162.0
16535.0,0.0,17181.0
16760.0,0.0,17404.0
16748.0,0.0,17759.0
16644.0,0.0,17680.0
16337.0,0.0,17451.0
16070.0,0.0,17000.0
15867.0,0.0,16569.0
15602.0,0.0,16179.0
15436.0,0.0,15705.0
15701.0,0.0,15908.0
16668.0,0.0,17050.0
17044.0,0.0,17875.0
16837.0,0.0,17783.0
16621.0,0.0,17710.0
16166.0,0.0,17277.0
15462.0,0.0,16336.0
14584.0,0.0,15405.0
13502.0,0.0,14682.0
13237.0,0.0,14268.0
13098.0,0.0,14108.0
12967.0,0.0,14074.0
13240.0,0.0,14191.0
13943.0,0.0,14691.0
15002.0,0.0,15697.0
16076.0,0.0,16535.0
16571.0,0.0,16760.0
17001.0,0.0,16748.0
17230.0,0.0,16644.0
17312.0,0.0,16337.0
17373.0,0.0,16070.0
17360.0,0.0,15867.0
17302.0,0.0,15602.0
17200.0,0.0,15436.0
17360.0,0.0,15701.0
18117.0,0.0,16668.0
18239.0,0.0,17044.0
18046.0,0.0,16837.0
17790.0,0.0,16621.0
17214.0,0.0,16166.0
16508.0,0.0,15462.0
15506.0,0.0,14584.0
14714.0,0.0,13502.0
14285.0,0.0,13237.0
14116.0,0.0,13098.0
13948.0,0.0,12967.0
14057.0,0.0,13240.0
14679.0,0.0,13943.0
15515.0,0.0,15002.0
16320.0,0.0,16076.0
16607.0,0.0,16571.0
16814.0,0.0,17001.0
16868.0,0.0,17230.0
16737.0,0.0,17312.0
16328.0,0.0,17373.0
16145.0,0.0,17360.0
15873.0,0.0,17302.0
15793.0,0.0,17200.0
15836.0,0.0,17360.0
16820.0,0.0,18117.0
17139.0,0.0,18239.0
17065.0,0.0,18046.0
16886.0,0.0,17790.0
16582.0,0.0,17214.0
15970.0,0.0,16508.0
15279.0,0.0,15506.0
14254.0,0.0,14714.0
13761.0,0.0,14285.0
13445.0,0.0,14116.0
13306.0,0.0,13948.0
13219.0,0.0,14057.0
13433.0,0.0,14679.0
13740.0,0.0,15515.0
14354.0,0.0,16320.0
14772.0,0.0,16607.0
15354.0,0.0,16814.0
15688.0,0.0,16868.0
15650.0,0.0,16737.0
15489.0,0.0,16328.0
15257.0,0.0,16145.0
15239.0,0.0,15873.0
15216.0,0.0,15793.0
15469.0,0.0,15836.0
16400.0,0.0,16820.0
16462.0,0.0,17139.0
16024.0,0.0,17065.0
15722.0,0.0,16886.0
15264.0,0.0,16582.0
14921.0,0.0,15970.0
14565.0,0.0,15279.0
14287.0,0.0,14254.0
13932.0,0.0,13761.0
13713.0,0.0,13445.0
13656.0,0.0,13306.0
13635.0,0.0,13219.0
13850.0,0.0,13433.0
14199.0,0.0,13740.0
14662.0,0.0,14354.0
14952.0,0.0,14772.0
15119.0,0.0,15354.0
14925.0,0.0,15688.0
14636.0,0.0,15650.0
14475.0,0.0,15489.0
14161.0,0.0,15257.0
13841.0,0.0,15239.0
13748.0,0.0,15216.0
14018.0,0.0,15469.0
15141.0,0.0,16400.0
15748.0,0.0,16462.0
15813.0,0.0,16024.0
15638.0,0.0,15722.0
15381.0,0.0,15264.0
14743.0,0.0,14921.0
14116.0,0.0,14565.0
13599.0,0.0,14287.0
13136.0,0.0,13932.0
13000.0,0.0,13713.0
12904.0,0.0,13656.0
12980.0,0.0,13635.0
13426.0,0.0,13850.0
14147.0,0.0,14199.0
14723.0,0.0,14662.0
15086.0,0.0,14952.0
15549.0,0.0,15119.0
16063.0,0.0,14925.0
16171.0,0.0,14636.0
16082.0,0.0,14475.0
15909.0,0.0,14161.0
15729.0,0.0,13841.0
15558.0,0.0,13748.0
15560.0,0.0,14018.0
16355.0,0.0,15141.0
16651.0,0.0,15748.0
16594.0,0.0,15813.0
16357.0,0.0,15638.0
16108.0,0.0,15381.0
15176.0,0.0,14743.0
14333.0,0.0,14116.0
13650.0,0.0,13599.0
13392.0,0.0,13136.0
13112.0,0.0,13000.0
13147.0,0.0,12904.0
13459.0,0.0,12980.0
14469.0,0.0,13426.0
16042.0,0.0,14147.0
17057.0,0.0,14723.0
17221.0,0.0,15086.0
17190.0,0.0,15549.0
17316.0,0.0,16063.0
17181.0,0.0,16171.0
17203.0,0.0,16082.0
17135.0,0.0,15909.0
17005.0,0.0,15729.0
16919.0,0.0,15558.0
17057.0,0.0,15560.0
17808.0,0.0,16355.0
18161.0,0.0,16651.0
18088.0,0.0,16594.0
17810.0,0.0,16357.0
17347.0,0.0,16108.0
16338.0,0.0,15176.0
15272.0,0.0,14333.0
14436.0,0.0,13650.0
13957.0,0.0,13392.0
13811.0,0.0,13112.0
13709.0,0.0,13147.0
14044.0,0.0,13459.0
14826.0,0.0,14469.0
16369.0,0.0,16042.0
17314.0,0.0,17057.0
17502.0,0.0,17221.0
17352.0,0.0,17190.0
17342.0,0.0,17316.0
17118.0,0.0,17181.0
16864.0,0.0,17203.0
16675.0,0.0,17135.0
16412.0,0.0,17005.0
16135.0,0.0,16919.0
16388.0,0.0,17057.0
17320.0,0.0,17808.0
17696.0,0.0,18161.0
17706.0,0.0,18088.0
17581.0,0.0,17810.0
17195.0,0.0,17347.0
16366.0,0.0,16338.0
15408.0,0.0,15272.0
14738.0,0.0,14436.0
14293.0,0.0,13957.0
14075.0,0.0,13811.0
14053.0,0.0,13709.0
14194.0,0.0,14044.0
15181.0,0.0,14826.0
16743.0,0.0,16369.0
17802.0,0.0,17314.0
17873.0,0.0,17502.0
17790.0,0.0,17352.0
17894.0,0.0,17342.0
17936.0,0.0,17118.0
17896.0,0.0,16864.0
17881.0,0.0,16675.0
17713.0,0.0,16412.0
17699.0,0.0,16135.0
17954.0,0.0,16388.0
18714.0,0.0,17320.0
19010.0,0.0,17696.0
18968.0,0.0,17706.0
18812.0,0.0,17581.0
18299.0,0.0,17195.0
17432.0,0.0,16366.0
16499.0,0.0,15408.0
15796.0,0.0,14738.0
15369.0,0.0,14293.0
15162.0,0.0,14075.0
15199.0,0.0,14053.0
15437.0,0.0,14194.0
16395.0,0.0,15181.0
18073.0,0.0,16743.0
19018.0,0.0,17802.0
19128.0,0.0,17873.0
19247.0,0.0,17790.0
19250.0,0.0,17894.0
19035.0,0.0,17936.0
18891.0,0.0,17896.0
18781.0,0.0,17881.0
18755.0,0.0,17713.0
18600.0,0.0,17699.0
18794.0,0.0,17954.0
19372.0,0.0,18714.0
19607.0,0.0,19010.0
19420.0,0.0,18968.0
19154.0,0.0,18812.0
18710.0,0.0,18299.0
18034.0,0.0,17432.0
17093.0,0.0,16499.0
16349.0,0.0,15796.0
15883.0,0.0,15369.0
15701.0,0.0,15162.0
15476.0,0.0,15199.0
15757.0,0.0,15437.0
16091.0,0.0,16395.0
16596.0,0.0,18073.0
17260.0,0.0,19018.0
17777.0,0.0,19128.0
18151.0,0.0,19247.0
18218.0,0.0,19250.0
17989.0,0.0,19035.0
17547.0,0.0,18891.0
17140.0,0.0,18781.0
16717.0,0.0,18755.0
16461.0,0.0,18600.0
16621.0,0.0,18794.0
17519.0,0.0,19372.0
17949.0,0.0,19607.0
17747.0,0.0,19420.0
17551.0,0.0,19154.0
17265.0,0.0,18710.0
16535.0,0.0,18034.0
15778.0,0.0,17093.0
15068.0,0.0,16349.0
14706.0,0.0,15883.0
14619.0,0.0,15701.0
14564.0,0.0,15476.0
14548.0,0.0,15757.0
14813.0,0.0,16091.0
15305.0,0.0,16596.0
15876.0,0.0,17260.0
16443.0,0.0,17777.0
16523.0,0.0,18151.0
15991.0,0.0,18218.0
15650.0,0.0,17989.0
15349.0,0.0,17547.0
15080.0,0.0,17140.0
14647.0,0.0,16717.0
14541.0,0.0,16461.0
14760.0,0.0,16621.0
15635.0,0.0,17519.0
16376.0,0.0,17949.0
16324.0,0.0,17747.0
16308.0,0.0,17551.0
15937.0,0.0,17265.0
15226.0,0.0,16535.0
14419.0,0.0,15778.0
13823.0,0.0,15068.0
13537.0,0.0,14706.0
13435.0,0.0,14619.0
13429.0,0.0,14564.0
13776.0,0.0,14548.0
14728.0,0.0,14813.0
16481.0,0.0,15305.0
17383.0,0.0,15876.0
17269.0,0.0,16443.0
17014.0,0.0,16523.0
17055.0,0.0,15991.0
16963.0,0.0,15650.0
16840.0,0.0,15349.0
16716.0,0.0,15080.0
16587.0,0.0,14647.0
16490.0,0.0,14541.0
16572.0,0.0,14760.0
17527.0,0.0,15635.0
18078.0,0.0,16376.0
18014.0,0.0,16324.0
17701.0,0.0,16308.0
17328.0,0.0,15937.0
16517.0,0.0,15226.0
15441.0,0.0,14419.0
14682.0,0.0,13823.0
14446.0,0.0,13537.0
14289.0,0.0,13435.0
14401.0,0.0,13429.0
14715.0,0.0,13776.0
15647.0,0.0,14728.0
17385.0,0.0,16481.0
18396.0,0.0,17383.0
18244.0,0.0,17269.0
17913.0,0.0,17014.0
17629.0,0.0,17055.0
17288.0,0.0,16963.0
17076.0,0.0,16840.0
16752.0,0.0,16716.0
16532.0,0.0,16587.0
16414.0,0.0,16490.0
16700.0,0.0,16572.0
17480.0,0.0,17527.0
17978.0,0.0,18078.0
17934.0,0.0,18014.0
17634.0,0.0,17701.0
17194.0,0.0,17328.0
16225.0,0.0,16517.0
15208.0,0.0,15441.0
14351.0,0.0,14682.0
13951.0,0.0,14446.0
13748.0,0.0,14289.0
13656.0,0.0,14401.0
13814.0,0.0,14715.0
14634.0,0.0,15647.0
16156.0,0.0,17385.0
16983.0,0.0,18396.0
16806.0,0.0,18244.0
16762.0,0.0,17913.0
16840.0,0.0,17629.0
16729.0,0.0,17288.0
16657.0,0.0,17076.0
16643.0,0.0,16752.0
16589.0,0.0,16532.0
16573.0,0.0,16414.0
16723.0,0.0,16700.0
17557.0,0.0,17480.0
17993.0,0.0,17978.0
18088.0,0.0,17934.0
17843.0,0.0,17634.0
17496.0,0.0,17194.0
16605.0,0.0,16225.0
15733.0,0.0,15208.0
15100.0,0.0,14351.0
14809.0,0.0,13951.0
14792.0,0.0,13748.0
14714.0,0.0,13656.0
15140.0,0.0,13814.0
16314.0,0.0,14634.0
18131.0,0.0,16156.0
19031.0,0.0,16983.0
18703.0,0.0,16806.0
18257.0,0.0,16762.0
17640.0,0.0,16840.0
17046.0,0.0,16729.0
16564.0,0.0,16657.0
16160.0,0.0,16643.0
15860.0,0.0,16589.0
15575.0,0.0,16573.0
15536.0,0.0,16723.0
16404.0,0.0,17557.0
17361.0,0.0,17993.0
17564.0,0.0,18088.0
17508.0,0.0,17843.0
17192.0,0.0,17496.0
16438.0,0.0,16605.0
15515.0,0.0,15733.0
14860.0,0.0,15100.0
14384.0,0.0,14809.0
14233.0,0.0,14792.0
14086.0,0.0,14714.0
14370.0,0.0,15140.0
15232.0,0.0,16314.0
16778.0,0.0,18131.0
17830.0,0.0,19031.0
17823.0,0.0,18703.0
17498.0,0.0,18257.0
17181.0,0.0,17640.0
16834.0,0.0,17046.0
16614.0,0.0,16564.0
16302.0,0.0,16160.0
16116.0,0.0,15860.0
16046.0,0.0,15575.0
16251.0,0.0,15536.0
16812.0,0.0,16404.0
16998.0,0.0,17361.0
16819.0,0.0,17564.0
16452.0,0.0,17508.0
16055.0,0.0,17192.0
15431.0,0.0,16438.0
14584.0,0.0,15515.0
13989.0,0.0,14860.0
13770.0,0.0,14384.0
13723.0,0.0,14233.0
13751.0,0.0,14086.0
14098.0,0.0,14370.0
14664.0,0.0,15232.0
15262.0,0.0,16778.0
16182.0,0.0,17830.0
16868.0,0.0,17823.0
17604.0,0.0,17498.0
17999.0,0.0,17181.0
17930.0,0.0,16834.0
17888.0,0.0,16614.0
17616.0,0.0,16302.0
17481.0,0.0,16116.0
17322.0,0.0,16046.0
17525.0,0.0,16251.0
17990.0,0.0,16812.0
18440.0,0.0,16998.0
18351.0,0.0,16819.0
18077.0,0.0,16452.0
17723.0,0.0,16055.0
16962.0,0.0,15431.0
16207.0,0.0,14584.0
15603.0,0.0,13989.0
15268.0,0.0,13770.0
15067.0,0.0,13723.0
15075.0,0.0,13751.0
15196.0,0.0,14098.0
15476.0,0.0,14664.0
15929.0,0.0,15262.0
16593.0,0.0,16182.0
16871.0,0.0,16868.0
16813.0,0.0,17604.0
16488.0,0.0,17999.0
16150.0,0.0,17930.0
15855.0,0.0,17888.0
15365.0,0.0,17616.0
15060.0,0.0,17481.0
14942.0,0.0,17322.0
15196.0,0.0,17525.0
16375.0,0.0,17990.0
17222.0,0.0,18440.0
17350.0,0.0,18351.0
17211.0,0.0,18077.0
16925.0,0.0,17723.0
16426.0,0.0,16962.0
15901.0,0.0,16207.0
15433.0,0.0,15603.0
15204.0,0.0,15268.0
15201.0,0.0,15067.0
15330.0,0.0,15075.0
15654.0,0.0,15196.0
16320.0,0.0,15476.0
17459.0,0.0,15929.0
18535.0,0.0,16593.0
18816.0,0.0,16871.0
18767.0,0.0,16813.0
18704.0,0.0,16488.0
18382.0,0.0,16150.0
17952.0,0.0,15855.0
17567.0,0.0,15365.0
17097.0,0.0,15060.0
16668.0,0.0,14942.0
16701.0,0.0,15196.0
17356.0,0.0,16375.0
18321.0,0.0,17222.0
18439.0,0.0,17350.0
18110.0,0.0,17211.0
17662.0,0.0,16925.0
16658.0,0.0,16426.0
15475.0,0.0,15901.0
14704.0,0.0,15433.0
14261.0,0.0,15204.0
13977.0,0.0,15201.0
14031.0,0.0,15330.0
14276.0,0.0,15654.0
15155.0,0.0,16320.0
16773.0,0.0,17459.0
17842.0,0.0,18535.0
17861.0,0.0,18816.0
17755.0,0.0,18767.0
17777.0,0.0,18704.0
17625.0,0.0,18382.0
17509.0,0.0,17952.0
17314.0,0.0,17567.0
17112.0,0.0,17097.0
17008.0,0.0,16668.0
17337.0,0.0,16701.0
17922.0,0.0,17356.0
18303.0,0.0,18321.0
18240.0,0.0,18439.0
17916.0,0.0,18110.0
17372.0,0.0,17662.0
16577.0,0.0,16658.0
15557.0,0.0,15475.0
14843.0,0.0,14704.0
14541.0,0.0,14261.0
14511.0,0.0,13977.0
14587.0,0.0,14031.0
15101.0,0.0,14276.0
16336.0,0.0,15155.0
18197.0,0.0,16773.0
19247.0,0.0,17842.0
19334.0,0.0,17861.0
19393.0,0.0,17755.0
19542.0,0.0,17777.0
19422.0,0.0,17625.0
19354.0,0.0,17509.0
19180.0,0.0,17314.0
18973.0,0.0,17112.0
18728.0,0.0,17008.0
18930.0,0.0,17337.0
19517.0,0.0,17922.0
20241.0,0.0,18303.0
20220.0,0.0,18240.0
19886.0,0.0,17916.0
19413.0,0.0,17372.0
18417.0,0.0,16577.0
17474.0,0.0,15557.0
16767.0,0.0,14843.0
16273.0,0.0,14541.0
16301.0,0.0,14511.0
16182.0,0.0,14587.0
16520.0,0.0,15101.0
17384.0,0.0,16336.0
19086.0,0.0,18197.0
19748.0,0.0,19247.0
19411.0,0.0,19334.0
19034.0,0.0,19393.0
18417.0,0.0,19542.0
17790.0,0.0,19422.0
17215.0,0.0,19354.0
16679.0,0.0,19180.0
16189.0,0.0,18973.0
15891.0,0.0,18728.0
15989.0,0.0,18930.0
16622.0,0.0,19517.0
17586.0,0.0,20241.0
17721.0,0.0,20220.0
17641.0,0.0,19886.0
17324.0,0.0,19413.0
16355.0,0.0,18417.0
15447.0,0.0,17474.0
14785.0,0.0,16767.0
14381.0,0.0,16273.0
14194.0,0.0,16301.0
14196.0,0.0,16182.0
14461.0,0.0,16520.0
15285.0,0.0,17384.0
16921.0,0.0,19086.0
17895.0,0.0,19748.0
17627.0,0.0,19411.0
17240.0,0.0,19034.0
16997.0,0.0,18417.0
16650.0,0.0,17790.0
16309.0,0.0,17215.0
16064.0,0.0,16679.0
15801.0,0.0,16189.0
15530.0,0.0,15891.0
15581.0,0.0,15989.0
16097.0,0.0,16622.0
16553.0,0.0,17586.0
16497.0,0.0,17721.0
16405.0,0.0,17641.0
16094.0,0.0,17324.0
15497.0,0.0,16355.0
14579.0,0.0,15447.0
13843.0,0.0,14785.0
13476.0,0.0,14381.0
13286.0,0.0,14194.0
13023.0,0.0,14196.0
13038.0,0.0,14461.0
13348.0,0.0,15285.0
13715.0,0.0,16921.0
14475.0,0.0,17895.0
15161.0,0.0,17627.0
15664.0,0.0,17240.0
15937.0,0.0,16997.0
15777.0,0.0,16650.0
15520.0,0.0,16309.0
15236.0,0.0,16064.0
14936.0,0.0,15801.0
14623.0,0.0,15530.0
14602.0,0.0,15581.0
15332.0,0.0,16097.0
16303.0,0.0,16553.0
16225.0,0.0,16497.0
16218.0,0.0,16405.0
15896.0,0.0,16094.0
15474.0,0.0,15497.0
14844.0,0.0,14579.0
14274.0,0.0,13843.0
14069.0,0.0,13476.0
13918.0,0.0,13286.0
13901.0,0.0,13023.0
13997.0,0.0,13038.0
14205.0,0.0,13348.0
14654.0,0.0,13715.0
15287.0,0.0,14475.0
15831.0,0.0,15161.0
16039.0,0.0,15664.0
15811.0,0.0,15937.0
15695.0,0.0,15777.0
15620.0,0.0,15520.0
15526.0,0.0,15236.0
15548.0,0.0,14936.0
15647.0,0.0,14623.0
16004.0,0.0,14602.0
16695.0,0.0,15332.0
17273.0,0.0,16303.0
17240.0,0.0,16225.0
17070.0,0.0,16218.0
16539.0,0.0,15896.0
15968.0,0.0,15474.0
15172.0,0.0,14844.0
14650.0,0.0,14274.0
14390.0,0.0,14069.0
14260.0,0.0,13918.0
14244.0,0.0,13901.0
14521.0,0.0,13997.0
15443.0,0.0,14205.0
17200.0,0.0,14654.0
18164.0,0.0,15287.0
18073.0,0.0,15831.0
18097.0,0.0,16039.0
18050.0,0.0,15811.0
17852.0,0.0,15695.0
17558.0,0.0,15620.0
17422.0,0.0,15526.0
17060.0,0.0,15548.0
16770.0,0.0,15647.0
16749.0,0.0,16004.0
17298.0,0.0,16695.0
18327.0,0.0,17273.0
18348.0,0.0,17240.0
18224.0,0.0,17070.0
17838.0,0.0,16539.0
16876.0,0.0,15968.0
15986.0,0.0,15172.0
15189.0,0.0,14650.0
14840.0,0.0,14390.0
14831.0,0.0,14260.0
14989.0,0.0,14244.0
15355.0,0.0,14521.0
16317.0,0.0,15443.0
18053.0,0.0,17200.0
19002.0,0.0,18164.0
18810.0,0.0,18073.0
18477.0,0.0,18097.0
18139.0,0.0,18050.0
17831.0,0.0,17852.0
17500.0,0.0,17558.0
17259.0,0.0,17422.0
17040.0,0.0,17060.0
16950.0,0.0,16770.0
17155.0,0.0,16749.0
17782.0,0.0,17298.0
18585.0,0.0,18327.0
18641.0,0.0,18348.0
18326.0,0.0,18224.0
17915.0,0.0,17838.0
17129.0,0.0,16876.0
16234.0,0.0,15986.0
15440.0,0.0,15189.0
15065.0,0.0,14840.0
14961.0,0.0,14831.0
14969.0,0.0,14989.0
15439.0,0.0,15355.0
16449.0,0.0,16317.0
18064.0,0.0,18053.0
19117.0,0.0,19002.0
19062.0,0.0,18810.0
18939.0,0.0,18477.0
19034.0,0.0,18139.0
18813.0,0.0,17831.0
18771.0,0.0,17500.0
18716.0,0.0,17259.0
18500.0,0.0,17040.0
18387.0,0.0,16950.0
18627.0,0.0,17155.0
19180.0,0.0,17782.0
19935.0,0.0,18585.0
19979.0,0.0,18641.0
19741.0,0.0,18326.0
19134.0,0.0,17915.0
18344.0,0.0,17129.0
17328.0,0.0,16234.0
16563.0,0.0,15440.0
16259.0,0.0,15065.0
16131.0,0.0,14961.0
16181.0,0.0,14969.0
16413.0,0.0,15439.0
17269.0,0.0,16449.0
18993.0,0.0,18064.0
20005.0,0.0,19117.0
19662.0,0.0,19062.0
19312.0,0.0,18939.0
18929.0,0.0,19034.0
18526.0,0.0,18813.0
18190.0,0.0,18771.0
17833.0,0.0,18716.0
17332.0,0.0,18500.0
16974.0,0.0,18387.0
17054.0,0.0,18627.0
17818.0,0.0,19180.0
19020.0,0.0,19935.0
19289.0,0.0,19979.0
19352.0,0.0,19741.0
19082.0,0.0,19134.0
18336.0,0.0,18344.0
17450.0,0.0,17328.0
16750.0,0.0,16563.0
16503.0,0.0,16259.0
16431.0,0.0,16131.0
16569.0,0.0,16181.0
16933.0,0.0,16413.0
17933.0,0.0,17269.0
19659.0,0.0,18993.0
20630.0,0.0,20005.0
20214.0,0.0,19662.0
19556.0,0.0,19312.0
19022.0,0.0,18929.0
18107.0,0.0,18526.0
17515.0,0.0,18190.0
17050.0,0.0,17833.0
16624.0,0.0,17332.0
16267.0,0.0,16974.0
16271.0,0.0,17054.0
16901.0,0.0,17818.0
17750.0,0.0,19020.0
17788.0,0.0,19289.0
17642.0,0.0,19352.0
17300.0,0.0,19082.0
16605.0,0.0,18336.0
15614.0,0.0,17450.0
14689.0,0.0,16750.0
14325.0,0.0,16503.0
14179.0,0.0,16431.0
14082.0,0.0,16569.0
14205.0,0.0,16933.0
14572.0,0.0,17933.0
15150.0,0.0,19659.0
15945.0,0.0,20630.0
16311.0,0.0,20214.0
16369.0,0.0,19556.0
16068.0,0.0,19022.0
15466.0,0.0,18107.0
14858.0,0.0,17515.0
14413.0,0.0,17050.0
14019.0,0.0,16624.0
13710.0,0.0,16267.0
13765.0,0.0,16271.0
14335.0,0.0,16901.0
15470.0,0.0,17750.0
15282.0,0.0,17788.0
15260.0,0.0,17642.0
15016.0,0.0,17300.0
14454.0,0.0,16605.0
13895.0,0.0,15614.0
13312.0,0.0,14689.0
12929.0,0.0,14325.0
12730.0,0.0,14179.0
12595.0,0.0,14082.0
12490.0,0.0,14205.0
12612.0,0.0,14572.0
13124.0,0.0,15150.0
13773.0,0.0,15945.0
14394.0,0.0,16311.0
14634.0,0.0,16369.0
14643.0,0.0,16068.0
14426.0,0.0,15466.0
14297.0,0.0,14858.0
14039.0,0.0,14413.0
13823.0,0.0,14019.0
13655.0,0.0,13710.0
13905.0,0.0,13765.0
14528.0,0.0,14335.0
15320.0,0.0,15470.0
15462.0,0.0,15282.0
15380.0,0.0,15260.0
15085.0,0.0,15016.0
14438.0,0.0,14454.0
13853.0,0.0,13895.0
13386.0,0.0,13312.0
13116.0,0.0,12929.0
13207.0,0.0,12730.0
13362.0,0.0,12595.0
13723.0,0.0,12490.0
14854.0,0.0,12612.0
16666.0,0.0,13124.0
17745.0,0.0,13773.0
17590.0,0.0,14394.0
17398.0,0.0,14634.0
17141.0,0.0,14643.0
16833.0,0.0,14426.0
16628.0,0.0,14297.0
16466.0,0.0,14039.0
16284.0,0.0,13823.0
16151.0,0.0,13655.0
16418.0,0.0,13905.0
16938.0,0.0,14528.0
17711.0,0.0,15320.0
17763.0,0.0,15462.0
17674.0,0.0,15380.0
17252.0,0.0,15085.0
16256.0,0.0,14438.0
15350.0,0.0,13853.0
14569.0,0.0,13386.0
14159.0,0.0,13116.0
14130.0,0.0,13207.0
14145.0,0.0,13362.0
14544.0,0.0,13723.0
15521.0,0.0,14854.0
17401.0,0.0,16666.0
18545.0,0.0,17745.0
18542.0,0.0,17590.0
18470.0,0.0,17398.0
18478.0,0.0,17141.0
18403.0,0.0,16833.0
18267.0,0.0,16628.0
18321.0,0.0,16466.0
18098.0,0.0,16284.0
18028.0,0.0,16151.0
18164.0,0.0,16418.0
18577.0,0.0,16938.0
19252.0,0.0,17711.0
19163.0,0.0,17763.0
18976.0,0.0,17674.0
18441.0,0.0,17252.0
17501.0,0.0,16256.0
16430.0,0.0,15350.0
15799.0,0.0,14569.0
15492.0,0.0,14159.0
15384.0,0.0,14130.0
15397.0,0.0,14145.0
15809.0,0.0,14544.0
16760.0,0.0,15521.0
18522.0,0.0,17401.0
19509.0,0.0,18545.0
19186.0,0.0,18542.0
18680.0,0.0,18470.0
18274.0,0.0,18478.0
17679.0,0.0,18403.0
17174.0,0.0,18267.0
16844.0,0.0,18321.0
16502.0,0.0,18098.0
16204.0,0.0,18028.0
16294.0,0.0,18164.0
16858.0,0.0,18577.0
18011.0,0.0,19252.0
18126.0,0.0,19163.0
18029.0,0.0,18976.0
17794.0,0.0,18441.0
16827.0,0.0,17501.0
15828.0,0.0,16430.0
15234.0,0.0,15799.0
14916.0,0.0,15492.0
14702.0,0.0,15384.0
14659.0,0.0,15397.0
14943.0,0.0,15809.0
15840.0,0.0,16760.0
17459.0,0.0,18522.0
18411.0,0.0,19509.0
17991.0,0.0,19186.0
17681.0,0.0,18680.0
17408.0,0.0,18274.0
16911.0,0.0,17679.0
16796.0,0.0,17174.0
16564.0,0.0,16844.0
16566.0,0.0,16502.0
16438.0,0.0,16204.0
16619.0,0.0,16294.0
17112.0,0.0,16858.0
17749.0,0.0,18011.0
17812.0,0.0,18126.0
17581.0,0.0,18029.0
17164.0,0.0,17794.0
16240.0,0.0,16827.0
15184.0,0.0,15828.0
14538.0,0.0,15234.0
14090.0,0.0,14916.0
13874.0,0.0,14702.0
13765.0,0.0,14659.0
13900.0,0.0,14943.0
14740.0,0.0,15840.0
16375.0,0.0,17459.0
17259.0,0.0,18411.0
17198.0,0.0,17991.0
17132.0,0.0,17681.0
17134.0,0.0,17408.0
16848.0,0.0,16911.0
16651.0,0.0,16796.0
16442.0,0.0,16564.0
16215.0,0.0,16566.0
